angles,ipr,los_count,distance_cpa
40,0.7,150,"[array([49.97377033, 48.47154046, 49.8547694 , 49.51766756, 49.70232892,
       49.78533645, 49.33015494, 47.78704337, 48.97872119, 49.94885733,
       49.11363535, 48.83776584, 49.5035344 , 48.37337754, 48.7701119 ,
       49.03193297, 48.42536574, 47.70401121, 49.14656036, 49.79456706,
       48.10829049, 48.50751683, 48.46150714, 49.47508503, 49.69520816]), array([49.50437791, 49.09629933, 49.72734177, 49.89164572, 48.44044676,
       49.39291813, 49.54369762, 49.52720922, 49.05772495, 49.48301126,
       48.85031827, 49.42166293, 48.80038401, 49.82166087, 48.55553182,
       49.03488783, 47.11822127, 49.70778366, 49.61711326, 49.23198358,
       49.71168537, 49.88701706, 49.85904117, 49.05771325, 47.08549421,
       48.09196975, 49.56177265, 48.83799872, 49.74516933, 49.85079911,
       48.84875072, 49.83845935, 49.98099531, 49.67060283, 49.86757273,
       48.52154326]), array([48.82846717, 47.59078357, 48.04626433, 49.75849486, 48.87141569,
       49.87644352, 49.65379496, 48.17897122, 49.47927108, 49.24774875,
       49.11398908, 47.83774478, 49.8384123 , 48.63879317, 47.69796885,
       48.86593051, 47.59322658, 48.5095391 , 47.25252406, 45.64322223,
       47.95478594, 49.65376877, 49.20809781, 48.79953636, 49.72896488,
       49.6928713 , 48.73393318, 48.84703134, 49.47968905, 49.69824683,
       49.64376182]), array([49.58384615, 49.82904767, 48.51939705, 49.40600734, 48.30359975,
       49.19463481, 48.38182403, 44.20870099, 49.44126445, 48.37185921,
       49.09378663, 47.6104518 , 49.57549489, 49.15022672, 48.59214568,
       48.85185534, 48.77870784, 49.39307213, 49.8797638 , 48.68069107,
       44.73185271, 49.63191887, 48.83923314, 48.75898293, 47.22039917,
       47.36416152, 49.86312618]), array([49.68668067, 49.15744632, 48.24274295, 48.55849587, 49.46312448,
       49.25064201, 49.40430495, 48.74208183, 49.88052041, 49.60481361,
       49.11439235, 49.14540922, 42.74520288, 48.93005849, 48.54207618,
       49.93127721, 49.35478092, 48.21158178, 49.58998462, 49.1784577 ,
       48.9582564 , 48.9820497 , 48.41783274, 48.17746219, 47.21559799,
       48.76384632, 47.85877108, 48.53632997, 49.87098607, 49.00450075,
       48.73750985])]"
42,0.68,160,"[array([49.72536357, 49.45380838, 49.56223595, 46.473483  , 49.80487451,
       49.64691361, 47.12834777, 49.30258821, 49.58955048, 49.86988519,
       48.95619027, 49.53805801, 49.63673627, 49.54950843, 49.94177951,
       47.56852115, 49.96709424, 46.38553984, 48.77670452, 47.43395689,
       49.52867654, 48.81069714, 48.60763491, 49.90254996, 48.28332857,
       49.81008074, 48.7062038 ]), array([49.91429796, 48.98180122, 49.18802423, 49.54830025, 48.43753567,
       49.73363002, 49.95663736, 48.76006874, 49.97572421, 48.82711223,
       49.69052224, 49.70787886, 49.12306492, 47.93516671, 49.71412547,
       49.18212144, 47.81536399, 48.97021049, 48.97031648, 49.13298487,
       49.24213387, 48.42881054, 49.80335823, 49.57326646, 49.16168208,
       47.25541214, 49.80476892, 48.75427261, 49.98474139, 49.5795145 ,
       49.33896016, 47.82811029, 48.57059742]), array([48.91991866, 49.9205952 , 49.57748873, 48.38182093, 48.89192877,
       46.23390681, 48.54820085, 49.21646665, 48.87012767, 49.6965091 ,
       49.18189138, 48.77845972, 49.82689274, 49.12457659, 49.28146208,
       47.53032784, 47.6791482 , 48.33430628, 49.5472564 , 49.9549013 ,
       49.97479206, 49.89549887, 49.89415953, 49.18239679, 49.31257472,
       49.67730544, 47.93599821, 48.69429865, 48.48447807, 49.9671092 ,
       49.34255174]), array([49.16941306, 49.58380012, 48.40384071, 49.92291065, 48.53912634,
       47.51108756, 48.04419566, 49.20143262, 45.98088082, 49.41161642,
       49.93622821, 46.28128224, 49.54452115, 48.58035601, 49.72809009,
       49.00201041, 49.82436172, 49.39537588, 49.32622297, 47.9520208 ,
       46.43845222, 49.4246119 , 48.82339672, 49.35656058, 49.78813084,
       49.51829032, 48.58627543, 49.50644462, 49.53213642, 49.18730037,
       49.53821488, 48.70712064, 49.63804441, 49.74488641, 47.97456128,
       49.55084411, 48.74008946, 49.95894468, 49.10305393]), array([48.80804728, 49.55361622, 48.31973643, 48.01395014, 49.55485947,
       49.32271648, 49.32426044, 48.09059996, 48.39195857, 49.72287051,
       46.62719774, 49.85226201, 47.5696333 , 49.03061456, 48.58803801,
       49.11032653, 48.98260533, 49.14808729, 49.46072644, 49.42380587,
       49.55932968, 46.70259718, 49.82338252, 49.56404132, 49.43386791,
       48.34400943, 48.43733254, 49.88360766, 49.35823386, 48.30226236])]"
44,0.66,170,"[array([49.85355713, 49.5519826 , 49.72533736, 49.64153229, 49.50826508,
       49.57238189, 47.52536094, 48.8613413 , 49.25397532, 49.97891396,
       48.00983511, 49.11261884, 49.57707525, 49.67170011, 47.22961939,
       49.91992119, 47.44917932, 45.81390534, 49.88747351, 47.19163776,
       49.01719744, 49.66105723, 49.81638941, 48.35812636, 48.62855583,
       48.36971719, 49.7853147 , 44.96685037, 49.88186991, 48.73904925,
       49.97013298, 48.11361187, 48.69860969, 49.07547808, 47.94304814,
       49.25175738]), array([48.8982306 , 49.68310728, 48.21212953, 49.58331887, 49.12325825,
       48.18882567, 49.70535033, 49.21797149, 48.40647073, 49.35158746,
       49.38732606, 49.66578861, 48.92010397, 48.96723244, 49.47256791,
       49.04239712, 49.82260102, 49.99597346, 48.78229143, 49.76263393,
       49.47452449, 46.61227392, 48.9371424 , 49.56002311, 49.58840854,
       49.11690092, 49.50181098, 49.36436517, 49.29547808, 49.67255688,
       49.56753819, 48.51959722, 49.12496808, 49.30817781, 49.62422448]), array([49.54000536, 49.84540259, 48.21815241, 49.69484442, 49.85019358,
       49.44186479, 49.33817958, 49.87718084, 48.68724048, 48.04394887,
       48.65123035, 48.30539232, 49.66269544, 47.20385937, 49.4310707 ,
       49.77637055, 48.9919762 , 49.28464245, 49.03310852, 49.61516077,
       48.96953788, 47.24387381, 48.35438887, 49.72370163, 49.34254857,
       48.95958067, 49.27362688, 49.34875915, 48.97914263, 48.77500768,
       48.6318266 , 48.99860165, 48.81301286, 49.75652034]), array([47.41168176, 47.33860861, 48.46391304, 49.88906919, 49.77540676,
       49.43225475, 48.6068669 , 48.90843507, 48.62812901, 49.60183177,
       49.0111726 , 49.98279455, 49.51991323, 48.92338913, 49.48858444,
       48.39514512, 48.15958026, 49.80283122, 49.56516865, 49.48069364,
       49.67391351, 49.06515325, 49.11410482, 48.66183428, 49.75749662,
       47.68312083, 48.01607487, 49.83800599, 47.62747094, 49.67179816,
       49.7455656 , 49.13190324, 47.98154999, 48.74972471, 49.60635491,
       48.75384604, 49.92920753, 48.22357158, 48.87178014]), array([49.20650771, 49.31658119, 49.41229598, 49.71799118, 49.4968965 ,
       49.58860882, 49.30919252, 49.90833122, 49.8921817 , 49.92519086,
       47.49879175, 49.31060573, 49.14088265, 49.16335968, 49.52350695,
       49.90464437, 46.51666576, 48.27587502, 47.75193556, 47.8955363 ,
       48.57245224, 49.20666962, 48.8310567 , 48.19164617, 48.72991338,
       48.41546368])]"
46,0.64,180,"[array([49.10879584, 49.58978251, 49.80833055, 49.67447646, 48.02154903,
       48.68825874, 49.65146147, 47.76040895, 49.95026873, 49.16451827,
       49.69585745, 47.99283359, 46.63701244, 49.32357852, 49.53553419,
       49.58917829, 48.28483562, 49.10745078, 49.9780329 , 49.92618961,
       47.62080702, 47.25226007, 49.84175149, 47.6105807 , 49.09744075,
       48.85183267, 49.18928827, 48.59245241, 49.47360862, 47.12236505,
       49.65927763, 49.1464554 , 49.73667366, 46.62918095, 45.70826282,
       49.51307426, 49.48986894]), array([48.8600865 , 49.07716501, 49.29784516, 49.33573778, 48.86921734,
       49.78529769, 49.67463709, 49.41355552, 46.1963644 , 49.58782531,
       48.33224703, 49.4917209 , 48.06700261, 49.53998407, 49.66197348,
       49.12781105, 49.08381376, 49.04971227, 49.12204158, 49.63598251,
       49.49431639, 49.70908577, 49.76111193, 49.34755083, 48.54987908,
       49.93196629, 47.15539439, 49.89130298, 49.96609005, 49.50723306,
       48.94057294, 48.65601608, 47.74597034, 48.85725   ]), array([49.67217612, 49.21181141, 49.92248284, 46.69988065, 49.26601054,
       49.60389666, 49.87349413, 48.51116481, 48.47533729, 49.52124698,
       49.89997512, 49.89657666, 49.42229722, 49.32910882, 46.71997444,
       47.84329533, 49.49142409, 47.82425552, 49.56824309, 48.0193969 ,
       45.80905193, 48.67046976, 47.97862968, 49.56880641, 49.11321466,
       49.69702636, 49.40137073, 49.85337538, 48.89590329, 48.3594284 ,
       49.92186176, 48.81932113, 49.01424058, 49.21432597, 46.78706938]), array([49.39086228, 48.14123233, 49.38477396, 48.78122025, 49.24624725,
       49.22814351, 48.58115976, 49.91481802, 49.0249775 , 49.09664687,
       48.91913832, 48.42251485, 49.7461001 , 49.57293882, 48.26440566,
       49.0299904 , 48.1588239 , 47.47493939, 46.10178949, 49.06376226,
       39.39737026, 49.28829922, 48.9049322 , 49.05672372, 48.03762861,
       48.74954008, 49.15374428, 48.23092674, 49.69347799, 49.17579312,
       47.86216881, 49.89140234, 49.85609015]), array([48.54940122, 48.82527848, 48.28412423, 41.29014242, 47.86057954,
       49.24157848, 49.69266958, 48.95458167, 48.40978498, 48.70148885,
       49.85776944, 48.29083896, 48.81918912, 48.62622716, 49.62320241,
       49.59675233, 47.46124483, 48.09769439, 47.82001079, 49.54504615,
       49.8444216 , 48.79937465, 46.9910964 , 49.07651857, 48.69344017,
       49.68594224, 46.8380937 , 45.23174418, 47.85393157, 49.82975251,
       45.87432263, 48.49295357, 49.82822195, 46.61148705, 49.78029364,
       47.41448937, 47.3747247 , 48.96835896, 49.09433168, 49.59024728,
       49.16372772])]"
48,0.644,178,"[array([49.7278277 , 48.46189235, 49.41547641, 49.02101469, 48.77483491,
       49.61434205, 46.11272233, 49.17985616, 49.70902079, 48.9868938 ,
       47.5284468 , 49.08570422, 49.68922459, 49.79026262, 49.35779621,
       49.86602575, 47.98985333, 49.09674354, 49.88488041, 49.70672686,
       48.72530107, 49.61914521, 49.41966192, 47.3371473 , 49.31878212,
       48.11634552, 49.16288795, 48.77807703, 48.74013151, 49.48188409,
       48.77212984, 48.1788307 ]), array([49.60082473, 47.9963285 , 49.66118679, 48.13457321, 49.99574686,
       48.73255728, 49.59740093, 48.68522989, 49.04588057, 47.48866476,
       48.94419701, 49.71028591, 48.11363453, 49.09757506, 44.59745638,
       48.93404455, 49.20070922, 48.46921617, 49.23483569, 49.17812461,
       49.41704923, 49.14828398, 48.92125965, 48.96533351, 49.15240018,
       49.76716791, 49.75448798, 48.0279025 , 48.62633877, 49.16592976,
       49.64308825, 46.99863699, 48.3867207 , 49.1349771 , 49.82417529]), array([49.69061981, 48.04969564, 49.31443276, 49.09858781, 49.47584937,
       49.57207232, 49.62332727, 49.86315924, 48.48046998, 48.96095553,
       48.85013508, 49.40385074, 49.52544238, 49.07086698, 45.79757245,
       49.15513565, 48.15041496, 48.45394712, 46.7501527 , 49.48491568,
       46.32202997, 47.99722902, 48.7321201 , 46.93725567, 48.13510269,
       46.51480099, 49.6035444 , 48.8376622 , 47.84026822, 48.80929039,
       48.67428235, 49.58171454, 47.90424716, 49.50750817]), array([47.59474703, 49.94073601, 48.81647596, 49.92089872, 49.8296555 ,
       49.89683746, 48.42634749, 46.31324525, 47.14810816, 46.76581175,
       46.77883459, 49.32647694, 49.60565834, 48.80080837, 48.34867184,
       49.84596559, 49.01627247, 48.28114868, 49.83989362, 49.66218961,
       49.43455663, 49.45756901, 49.64102164, 49.22687658, 49.84991569,
       49.67354413, 47.69188115, 48.78338292, 48.78232816, 49.33337172,
       49.73054656, 46.37592323, 49.45436975, 49.99565373, 48.80720559]), array([49.56319205, 48.56169007, 48.67124396, 49.32447194, 49.84295135,
       49.40023646, 49.14899495, 49.88307792, 47.55839395, 48.35479419,
       49.02756818, 47.1229095 , 47.45306365, 49.52890288, 49.6603984 ,
       49.59926381, 48.99595364, 48.10609294, 49.41963659, 49.08283493,
       49.70096087, 49.04859282, 49.46690387, 49.19101751, 49.42493538,
       49.07058963, 49.08508531, 49.49837079, 49.80559456, 49.98856934,
       49.45054104, 49.37519454, 49.78465696, 48.50675949, 47.70324748,
       49.21269894, 49.81036184, 47.20746207, 48.81056364, 49.24203542,
       47.81269432, 48.15521648])]"
50,0.696,152,"[array([48.20707796, 49.38770614, 49.43867049, 49.72484409, 49.67675631,
       48.36111045, 49.09552603, 48.60000404, 48.7483458 , 48.29780769,
       49.8514103 , 49.78955183, 49.39813399, 49.66120326, 49.73288581,
       49.67397827, 49.84673307, 48.19244946, 47.28209724, 48.80506589,
       48.65864622, 49.08794703, 49.54478166, 49.34113566, 49.06059769,
       46.62729288, 45.91420774, 49.78546362, 48.95635416, 47.9709223 ,
       49.42840514, 48.03937568]), array([48.16555825, 47.12014576, 48.93586911, 49.83433469, 49.33310641,
       49.10714402, 49.66201492, 49.29628788, 49.21040452, 49.67584487,
       48.14621561, 49.88992655, 48.74968134, 49.82266264, 49.65393789,
       48.86066284, 49.39094281, 48.43260179, 49.80503863, 48.66967888,
       49.47089994, 48.59927872, 49.90660219, 48.99252002, 48.92729756,
       48.98729146, 49.40803912]), array([48.6182538 , 49.66129506, 49.89036054, 48.89327073, 49.72285066,
       49.25225425, 48.27282557, 49.66558174, 48.69039278, 48.35108469,
       48.40278744, 49.69698947, 49.53882345, 49.28584996, 49.86542623,
       46.43738514, 49.35516451, 48.99617586, 49.05160878, 49.83556754,
       49.50165418, 49.58941775, 49.76872844, 49.0645646 , 45.89164832,
       49.31088247, 49.96444304, 49.79540624, 49.19718155, 47.05921673,
       48.34935319, 48.30038778, 49.91000275, 49.38655751]), array([48.95446441, 48.84717034, 49.32947184, 49.37149986, 49.47696414,
       49.83252574, 47.61315216, 49.14580083, 49.98742209, 46.99831777,
       49.31719588, 49.25920824, 49.66938232, 47.87879185, 49.75044393,
       48.62786603, 49.35303211, 49.06129833, 49.39877685, 48.41090593,
       49.77424929, 48.8290774 , 49.46076846, 49.67995665, 47.71691835,
       46.2446384 , 49.60299866, 49.76040766]), array([47.19298203, 47.92197957, 49.24014934, 49.09986007, 47.91304761,
       46.66165072, 49.72988896, 49.33719123, 48.37699846, 48.7186404 ,
       49.84843898, 49.74635454, 48.76910714, 49.52078301, 46.90395581,
       49.46161578, 49.46734879, 49.28299143, 49.88576037, 49.20353972,
       49.0377093 , 49.73790525, 49.20436641, 49.55543863, 49.70046631,
       49.42379702, 49.66690482, 49.78731012, 49.97484572, 49.59476767,
       47.68707243])]"
52,0.694,153,"[array([48.88848031, 49.56725421, 48.05055501, 47.197925  , 49.14103429,
       49.47008344, 48.70242053, 49.66368488, 49.88497964, 48.87581005,
       48.4531487 , 48.87202487, 49.73292927, 49.27662969, 49.40185706,
       49.37437144, 49.91278206, 49.81471664, 49.90003201, 49.23751816,
       47.47920914, 48.91820725, 48.59615788, 48.39752259, 49.61611527,
       47.57321241, 48.92370419, 48.9029566 , 48.78510885, 49.83692605,
       49.56984976]), array([48.77686163, 49.54950846, 48.04161174, 47.85310163, 49.74681032,
       49.47203862, 48.8880264 , 49.5129756 , 49.57065132, 48.11781214,
       48.88472179, 48.76525267, 49.12832708, 49.06096628, 49.63054283,
       48.16604028, 49.68313107, 49.93175704, 49.49083535, 49.26616528,
       49.51260423, 48.07218592, 48.77336889, 46.79210277, 49.52415031,
       49.98441165, 49.51792392, 48.4696858 , 49.37403868, 49.42819932,
       48.45495581, 47.07795234, 49.64408335, 49.94962379]), array([48.32576648, 49.47413732, 49.33088658, 48.92295418, 41.52809132,
       49.38593237, 46.47567294, 49.74662611, 48.68132574, 48.95216617,
       49.59058257, 49.32638229, 49.36849894, 46.61899757, 48.18757404,
       49.09978525, 49.69755937, 48.25101926, 49.7215314 , 49.06338854,
       48.27610003, 46.9285514 , 49.98305515, 49.68033198, 49.6783904 ,
       48.11865871, 48.9388734 , 49.28295982, 49.95172055]), array([49.7878748 , 49.93657327, 47.17675494, 48.42948656, 48.62854446,
       48.22686668, 48.2210973 , 46.99042885, 48.07360622, 49.61171288,
       49.78731754, 48.84430707, 49.77445289, 48.85529275, 49.6370527 ,
       46.2242935 , 46.95108329, 48.69925994, 49.09270308, 48.55438315,
       49.0079239 , 47.93416219, 49.52893449, 49.27545242, 49.67358185,
       47.75079691, 48.98689369, 46.96850296, 47.9998421 , 48.90270517,
       49.73479185, 49.231392  , 48.14839592, 48.04469434]), array([48.13084916, 49.131985  , 49.55155955, 47.59671092, 49.49041878,
       48.83879213, 49.99901045, 47.36678886, 49.86889368, 49.71267059,
       49.46208716, 49.95112338, 49.59186674, 49.4192302 , 48.56428204,
       48.89138718, 49.28680694, 49.53728272, 49.86122357, 49.59204144,
       47.00164155, 49.14149207, 49.70516094, 49.16752244, 49.2335022 ])]"
54,0.754,123,"[array([49.53125322, 49.80469179, 49.96775697, 49.77935083, 49.91230958,
       47.71415952, 49.7012994 , 49.59583705, 48.50453646, 49.38247815,
       46.17342048, 49.10314109, 47.7445585 , 49.07275985, 46.29350413,
       49.51827286, 49.84352371, 48.82292212, 49.76923534, 48.73990165,
       46.75592856, 49.47256562, 49.12034311, 49.71858927]), array([49.2440994 , 49.33954001, 49.77742579, 49.21639305, 49.75213416,
       49.73454829, 48.4527596 , 49.0811172 , 47.78973825, 49.98431228,
       49.48800065, 48.44376224, 49.67976724, 49.97645408, 44.33189421,
       49.2952449 , 49.1748086 , 49.30563488, 48.07742341, 49.73570736,
       49.52018347, 49.87273566, 49.95657742, 48.97976004]), array([48.79784   , 48.21208006, 47.64262162, 48.62990251, 49.81592299,
       49.72129624, 49.93762236, 49.18005922, 49.1092944 , 49.85685173,
       46.1614911 , 48.90703993, 48.92241886, 48.58431513, 46.0782642 ,
       47.93736013, 49.11661572]), array([49.60545287, 48.97195197, 49.37681147, 49.38046055, 49.34811443,
       48.88779956, 48.84435682, 49.96186485, 49.94749075, 48.80181828,
       48.35015985, 49.31118713, 49.5216864 , 48.68124911, 49.66605769,
       48.17088706, 49.00246675, 48.54415886, 48.26961361, 48.8271585 ,
       48.77538641, 49.71484369, 49.56551646, 49.0023362 , 48.91213315,
       49.55759616, 48.03548474, 49.10118508, 49.56081525, 49.79137447,
       49.26316358, 49.38014155, 49.22501694]), array([46.36135501, 49.72279412, 48.69506036, 47.1508049 , 49.91419929,
       49.44686924, 47.19584664, 48.37350124, 49.4765368 , 49.32144835,
       49.81916479, 49.17736463, 48.94411496, 49.38774049, 48.63332435,
       49.14383506, 47.62230598, 49.71229231, 49.84721215, 49.200409  ,
       49.75406674, 48.93835026, 49.97996007, 49.88148118, 49.52252977])]"
56,0.746,127,"[array([49.80128901, 49.20292342, 48.81811679, 45.93943016, 49.69885932,
       49.01345725, 49.37682635, 49.972073  , 47.61219894, 49.55260093,
       48.18178836, 49.36802718, 49.88521143, 47.36714124, 46.92351199,
       49.94538545, 49.49991448, 48.82050857, 49.78664526, 49.95142985]), array([49.56157798, 49.80169424, 47.56076039, 49.41137344, 48.79865196,
       49.76107909, 48.98060209, 49.41463547, 49.64235789, 47.97784561,
       49.46998061, 49.35001257, 48.9716949 , 49.04771952, 48.69113964,
       49.90726736, 49.32734715, 49.48103374, 47.48824799, 49.26205595,
       49.19046397, 49.02795035, 48.24395149, 49.98077306, 49.1688117 ,
       48.4439554 , 48.79408303]), array([49.25037288, 47.88162468, 48.08042604, 49.14206016, 48.81178727,
       49.83001449, 48.81392443, 49.39879262, 49.28194687, 49.16107915,
       49.46261926, 49.2213357 , 49.84211259, 49.55998797, 42.28587139,
       49.60315206, 49.96399092, 48.10282287, 49.70413837, 49.07574446,
       46.69328343, 48.76753913, 49.31744618, 47.79732409, 49.77995436,
       49.9414975 , 49.67043413, 48.53795452, 49.04380481, 49.36718654,
       49.41412706]), array([47.23605044, 49.91319941, 47.20978788, 48.50546507, 46.36441138,
       49.49544901, 48.8386586 , 48.61829721, 49.2551523 , 49.57488084,
       48.66447237, 49.40819525, 49.31625288, 48.90079012, 48.9642393 ,
       49.98217113, 48.40672455, 47.13535995, 49.54908251, 49.52060819,
       47.48409921, 49.62473811, 48.39901638, 49.79917891, 48.44290682,
       49.77484852, 49.34345013, 49.70166361]), array([49.5866545 , 49.15012431, 47.97800133, 48.59422919, 49.44633101,
       48.92111958, 49.3056006 , 48.77734175, 48.15665665, 49.80803821,
       47.06848602, 49.59149262, 49.90979509, 49.78837182, 49.16234673,
       48.76179112, 49.41936292, 49.51786896, 49.52768733, 49.48836954,
       49.23432833])]"
58,0.762,119,"[array([47.89738519, 48.07410991, 49.89868922, 47.9953631 , 48.03826235,
       48.77628439, 48.13382124, 48.1754501 , 49.2351942 , 45.000236  ,
       49.25925497, 47.4768397 , 49.05232253, 49.24320077, 48.85466543,
       48.68296736, 49.18455945, 49.9607838 , 49.59114999, 49.49754755,
       49.49956345, 48.08773482, 48.89628298, 43.72056251, 49.54451322,
       48.82957152, 49.21842332, 49.79787656, 49.21149767, 48.26148435]), array([47.47617662, 48.983209  , 49.23823966, 46.21938305, 46.35323487,
       48.54623702, 49.49068761, 49.6046376 , 49.52650405, 49.29929727,
       49.34465787, 49.5098316 , 48.88240832]), array([49.06810886, 49.44770265, 49.08004931, 49.46837483, 47.06303752,
       47.53041875, 48.90235444, 48.70944342, 49.1607348 , 48.13681245,
       47.77709592, 49.63133846, 49.80149503, 48.90086227, 49.68713857,
       48.68351349, 47.49313967, 49.79067434, 49.5241578 , 49.96737002,
       49.75135931, 49.38295659, 47.48373882, 49.10703386, 49.411268  ,
       46.92301482, 47.84164562, 49.22957922, 47.41881929, 49.85204848,
       49.6605798 ]), array([49.33917759, 49.3837058 , 49.51813112, 48.36861983, 49.11536096,
       49.86143928, 48.89443841, 46.26325886, 49.1147189 , 49.5054714 ,
       49.52047059, 49.57838493, 49.39120721, 49.45357563, 48.78868748,
       48.71756543, 48.38845192, 48.38963558, 49.00023812]), array([49.27264784, 48.07681333, 48.77727155, 46.66766398, 49.48191319,
       49.76785337, 49.75474169, 49.82879074, 48.21540895, 47.80411982,
       49.61486494, 48.43501888, 47.65827597, 49.00292744, 49.69307163,
       49.43826083, 46.48412987, 48.68900932, 49.47459812, 48.50565472,
       47.55462675, 49.89692598, 49.4425534 , 48.9216571 , 49.95820429,
       47.86537959])]"
60,0.75,125,"[array([48.32596187, 47.98687409, 47.82047483, 48.24815866, 49.40126681,
       49.00018467, 49.55590443, 49.42238599, 47.81639159, 48.53901391,
       48.78342978, 46.73521128, 47.76046811, 49.58427108, 49.84308519,
       49.07992768, 48.90469849, 49.82521138, 48.60657618, 49.34261595,
       48.70743728, 49.098653  , 49.51207182, 49.62991133, 49.67964234,
       49.81254434, 46.81842118, 48.32605277, 49.07135083]), array([49.83886191, 49.28029673, 49.53469517, 49.5514454 , 49.74751925,
       48.57530576, 49.91712567, 49.77056681, 48.5985237 , 49.99135554,
       48.87946041, 49.13687759, 48.26568565, 48.75214832, 49.98698048,
       46.22782427, 49.60412855, 47.30792737, 49.0646185 , 49.07298382,
       49.36856473, 48.38451765]), array([48.03310563, 49.23338312, 49.51730302, 49.39958569, 49.06670613,
       49.7904082 , 49.46165809, 48.79111392, 49.86896367, 49.03251712,
       49.67701057, 48.33905573, 49.24419259, 49.37708508, 48.99428748,
       48.78310968, 47.12463984, 49.29785476, 49.30684999, 49.00115906,
       49.63464885, 49.53023769, 48.41995021, 49.47154086, 49.5272064 ,
       49.01157128, 49.49372555, 48.88067714, 48.89640113, 48.35438584]), array([49.9587089 , 47.44429739, 49.92214615, 49.55024004, 49.54502843,
       49.79812775, 49.90807588, 49.63956499, 49.85247914, 49.80037065,
       46.72739773, 48.52507797, 46.26339811, 49.63178984, 49.58392284,
       49.29555842, 49.99299058, 46.10188746, 48.30678436, 48.95013172,
       49.00998821, 47.45689684, 45.47353841, 49.15293215]), array([48.9156023 , 48.18778511, 49.83338724, 48.35077225, 49.04878438,
       49.70113166, 44.46260698, 49.39496766, 48.82179246, 49.88520265,
       49.07421242, 49.49979808, 49.91019502, 49.24282591, 49.79167231,
       49.78718051, 49.42144658, 49.73264797, 49.12406366, 48.71084108])]"
62,0.752,124,"[array([48.72330005, 49.46815485, 49.3231291 , 47.72206466, 48.42964396,
       49.76924497, 47.30755173, 48.9428055 , 49.93194903, 49.07807425,
       49.54701822, 49.75939482, 48.873561  , 49.91053167, 48.84211706,
       48.30899922, 48.60325684, 48.07911657, 49.18193459, 47.25026818]), array([49.47638929, 48.15926636, 49.82461559, 49.87231603, 49.63082379,
       49.62921265, 49.6036471 , 45.59325199, 47.04797934, 49.96149107,
       47.61636828, 49.72622312, 49.10573764, 49.91878911, 49.24868841,
       49.66871451, 49.43206032, 48.84828883, 49.70012765, 49.21308189,
       47.67833601, 48.85395175, 49.35606187, 48.98016818, 49.84503335,
       49.30116361, 48.41115447, 49.01801183, 49.24712408]), array([49.62569437, 48.38171307, 49.64363675, 49.95823348, 49.62694936,
       49.09588792, 48.16991417, 48.7993491 , 48.5373608 , 48.94145697,
       49.8139237 , 49.02687031, 48.65243285, 48.51100537, 47.25086885,
       49.74931626, 49.81242015, 49.55053734, 49.8809149 , 48.41195638,
       49.65104986, 49.04714927, 49.73066413, 49.09674085, 49.43574771]), array([46.26449969, 49.39858634, 49.94897434, 49.30095493, 49.27628591,
       49.41276897, 49.42283733, 49.69492759, 49.22251823, 49.11231856,
       49.1988159 , 48.87833721, 49.46273895, 47.00569414, 49.99108198,
       49.5231922 , 48.42329153, 49.9602842 , 49.1822399 , 49.30324068,
       48.93756383, 49.85178646, 49.24456984, 49.34824603, 47.53933474,
       49.62466516, 49.4385429 ]), array([49.4448887 , 49.22098103, 49.2282229 , 48.09779087, 47.49109661,
       49.21012261, 49.55761067, 48.5553863 , 49.96384441, 48.39347374,
       45.38246114, 49.54006365, 49.57291535, 49.55670702, 49.15990429,
       49.81401973, 45.03270268, 49.37124137, 49.99861085, 46.22643694,
       49.75838915, 48.95319815, 48.25126446])]"
64,0.798,101,"[array([49.50503758, 48.5844866 , 47.93930657, 49.93920652, 47.18179601,
       49.04990618, 49.25046601, 49.45285717, 48.54411419, 49.40291619,
       48.39438895, 48.20218509, 48.84241677, 48.92749882, 49.13548386,
       49.92677887, 48.74668788]), array([49.88332817, 46.38614635, 49.26957979, 49.99075682, 48.42399053,
       49.21432153, 49.70266927, 48.48104161, 48.92181133, 49.81544676,
       48.24237565, 49.01888083, 47.28651814, 49.75369082, 49.5370088 ,
       48.79842838, 48.32441418, 49.84068021, 48.69930176, 48.60547669,
       48.16500551, 49.5962983 ]), array([48.85565474, 47.20490856, 49.77495964, 49.35957954, 49.96623312,
       49.54009464, 49.75350547, 46.74859173, 49.54276178, 49.00806121,
       49.4998878 , 49.97985727, 49.99694084, 49.20382644, 49.99098392,
       49.60851951, 46.47012441, 48.94743386]), array([49.9729473 , 49.98505724, 48.79099257, 48.8971959 , 49.94410599,
       49.39354588, 46.0519825 , 49.78811379, 49.60958058, 49.51436134,
       48.80678613, 49.45744376, 49.18106546, 49.57947497, 49.62194365,
       49.24148216, 48.74259949, 49.23696094, 49.1924054 , 49.99973283,
       49.21455127, 48.91836898, 49.75220579]), array([48.18677274, 49.89337006, 48.98634597, 48.9369254 , 49.89686922,
       49.87663118, 48.96255291, 48.3464516 , 47.22985982, 46.68747299,
       48.64278797, 48.83040244, 47.78234552, 48.84019295, 47.9115036 ,
       49.90527208, 49.27848401, 49.41650502, 49.71826174, 49.71416216,
       49.53736005])]"
