angles,ipr,los_count,distance_cpa
40,0.622,189,"[array([48.37431572, 48.59793887, 49.39785367, 49.21304352, 49.93010861,
       48.6757979 , 46.59550426, 48.70990594, 49.18522248, 47.84434534,
       49.45407628, 47.3440707 , 49.50555314, 45.96741724, 47.23536016,
       48.13196067, 48.99547613, 49.37436842, 48.88771274, 49.31264291,
       49.52274536, 49.54657443, 48.92363192, 49.41897434, 47.03547976,
       48.89427422, 49.68749115, 49.39074243, 49.03819405, 47.12887808,
       49.59711367, 48.57883102, 49.42425737]), array([49.50639392, 48.08055894, 48.92904986, 49.98364148, 49.45297313,
       47.49155332, 49.69467648, 49.90197809, 49.67675888, 48.34662437,
       48.90540194, 48.41319703, 44.56236918, 49.43526977, 48.15522688,
       49.6156933 , 49.11120003, 48.59620228, 47.30614847, 47.9473102 ,
       47.65061394, 49.63811228, 49.40619484, 47.91627366, 48.94441311,
       49.50690361, 48.82941017, 48.32238329, 48.34176336, 49.28962498,
       49.51849764, 49.12463383, 49.04686176, 49.46688611, 48.66453658,
       48.60822665, 47.35815678, 45.55929297, 48.55061927, 48.31434963,
       49.07394159, 49.60143101, 47.41739106]), array([49.20705581, 49.12716716, 49.38964158, 46.30035327, 49.31132877,
       49.23846722, 49.64723159, 47.81482899, 48.4364723 , 49.88066265,
       47.97017006, 49.67824732, 48.3905322 , 48.93547458, 49.26001382,
       48.83659863, 49.38328351, 49.98482031, 49.58423636, 49.8933319 ,
       48.71559463, 48.61738251, 49.59738309, 49.49727255, 47.74341869,
       49.33813588, 48.98835527, 49.17588947, 45.7054734 , 48.05339565,
       45.86300004, 49.92844976, 49.9003852 ]), array([49.67885181, 49.25876661, 48.85980427, 49.24485982, 49.54368734,
       48.83901808, 49.72195735, 48.76395343, 49.45298898, 47.7150223 ,
       49.02296326, 49.40790597, 49.18734464, 47.08212789, 48.60332238,
       49.95294136, 49.90365075, 47.70321399, 49.18025222, 48.56814817,
       49.52214926, 44.53928693, 49.80368629, 49.02971099, 49.85010999,
       49.42838125, 49.94932278, 48.9837861 , 49.95448243, 49.73762491,
       48.48116848, 49.18435343, 44.90559065, 48.66305756, 49.47244569,
       48.88006646, 49.715837  , 48.23528828]), array([47.74852998, 47.94526188, 48.90683398, 49.75265376, 48.24109629,
       49.89615433, 49.50249161, 49.37677172, 49.73135619, 48.9009631 ,
       49.99204526, 49.39466913, 46.37328179, 49.41603272, 48.2890695 ,
       49.4919862 , 48.23598701, 49.39945144, 48.0084903 , 48.50633933,
       49.80461794, 49.58388746, 48.37999592, 49.51426554, 47.00603076,
       49.62992997, 49.83536222, 48.87753883, 49.31257175, 47.1623267 ,
       48.89487391, 48.49760332, 49.97586656, 49.63141929, 49.82305022,
       49.06693131, 48.55157049, 49.40379629, 49.55761311, 49.94734059,
       48.52305831, 46.95780473])]"
42,0.592,204,"[array([49.84260757, 49.68716778, 48.67719977, 49.43571163, 49.60646299,
       46.93116593, 45.68465328, 48.29533151, 49.61397194, 49.87117409,
       48.40653142, 49.26093853, 48.18361876, 48.42084533, 49.01032544,
       47.32684903, 48.7987159 , 49.22593831, 49.60359643, 48.23932318,
       49.58433037, 49.58283332, 48.8178888 , 49.68360126, 48.65707495,
       49.41205728, 49.67146648, 49.66605229, 49.09047002, 48.1962139 ]), array([48.394385  , 47.93815352, 49.70588643, 49.5805089 , 49.85776814,
       49.13266294, 49.49792406, 48.35443716, 49.58699001, 49.41626955,
       44.89022709, 48.72967427, 48.48917585, 49.59395337, 47.59321365,
       49.65898285, 49.14000451, 49.24625221, 49.56997582, 49.35093524,
       48.44534401, 48.09156087, 48.76377764, 49.30759419, 49.74593342,
       44.70919226, 48.40165366, 48.71522227, 49.98391655, 49.7579454 ,
       47.01560821, 48.74298758, 49.45198429, 49.2321967 , 48.53782225,
       49.47439739, 47.94211486, 49.32642415, 49.94208041, 48.29537835,
       47.72401006, 48.95958609, 48.8431183 , 48.91878968, 48.4636067 ,
       49.31849704, 46.48981657, 49.18204439, 49.79312538, 48.09935748,
       48.55040374]), array([47.66901634, 49.72988167, 49.39337989, 48.23869498, 49.73415497,
       49.37036344, 49.05948291, 49.58894141, 48.88821811, 48.94016906,
       48.72803598, 49.29678665, 48.26612159, 49.18095056, 46.97564875,
       47.57555227, 48.07732078, 47.2786988 , 45.87521461, 49.84670125,
       48.27404609, 47.56704111, 46.07419071, 49.37247975, 49.13947693,
       48.97411982, 49.06692834, 48.63461751, 48.3502757 , 49.95930821,
       49.52029806, 49.59030643, 49.38253111, 48.75531785, 47.63497983,
       49.8891654 , 48.52455526, 49.78937637, 48.01639874, 48.36864942,
       49.5052472 , 48.95105125]), array([48.55781247, 45.23262708, 49.65615536, 48.48584507, 49.89978511,
       49.37524233, 49.00475494, 49.31485369, 48.88639539, 46.95014526,
       47.58362571, 48.85901772, 49.24120255, 47.76922036, 49.811703  ,
       49.37169813, 49.49803883, 47.14831654, 48.81929186, 49.54870082,
       48.53173464, 48.34848801, 49.30341907, 49.23611504, 48.36955965,
       49.80011248, 49.02840983, 48.86659455, 49.93911663, 48.88283438,
       49.44817147, 49.60928103, 49.20041882, 49.07422825, 49.67873698,
       49.26075783, 47.87402757, 49.26693176, 49.80574056]), array([45.78707428, 48.16245072, 49.25285386, 47.77680457, 49.17596327,
       49.34344123, 49.14530577, 48.13185429, 48.35331558, 49.66365221,
       49.54242936, 49.77394628, 49.14782626, 48.7322888 , 49.29590791,
       47.04312175, 49.69443939, 49.43049351, 49.35856719, 49.57114395,
       49.83388929, 47.98293855, 49.80315555, 44.12412218, 48.88206152,
       47.787721  , 49.63075734, 48.75181066, 49.53435104, 47.35077232,
       48.90487669, 48.61421861, 49.740228  , 49.71084895, 47.65809528,
       49.39398956, 49.30671364, 49.13413876, 47.83529328, 49.14168081,
       49.39598376, 49.00532699])]"
44,0.588,206,"[array([49.4140009 , 48.4836416 , 49.91491611, 49.93380669, 49.83342163,
       45.92290309, 49.15073158, 49.6846099 , 49.60636535, 48.2450175 ,
       49.03398391, 47.18915001, 49.67990379, 49.54340189, 49.09744884,
       47.42113988, 49.12561121, 48.20076267, 49.95110883, 49.96117558,
       49.41448497, 49.7409206 , 49.78375081, 48.17006586, 48.48892156,
       49.19040162, 49.69181946, 49.57313321, 49.99962686, 49.36768452,
       49.87911738, 48.92715105, 48.79270912, 47.66668456, 46.81311177,
       49.54976201, 49.88288812, 49.78335454, 48.73609517, 46.32825509,
       49.72406871, 49.00776762, 48.59418155]), array([49.08247231, 48.05747339, 49.8585756 , 48.83690025, 48.46377759,
       49.35491875, 48.23160073, 47.41470001, 49.49981773, 47.28084996,
       47.45730598, 47.95991394, 49.88560767, 49.0018386 , 47.21787253,
       49.1639251 , 47.55949661, 49.50685021, 48.81521841, 49.94183177,
       49.46178243, 49.85054751, 48.74598467, 49.88023291, 48.04520427,
       46.87910745, 49.2189923 , 49.67895904, 49.62579014, 48.38538385,
       48.85362732, 47.7446152 , 49.04283003, 48.35813026, 47.86086701,
       49.47464053]), array([47.91160246, 49.99974501, 49.67379369, 47.77611608, 49.35101834,
       49.07707896, 45.2630529 , 48.92975568, 48.98884195, 49.5241416 ,
       49.26946698, 47.38689465, 49.58017599, 49.13726366, 49.88612137,
       46.67453429, 48.456693  , 49.46492223, 48.10721478, 49.03555189,
       49.70025353, 48.71439759, 49.03518038, 47.41879329, 48.09909132,
       49.32704487, 49.7936298 , 49.2410499 , 49.61034455, 47.19228089,
       47.79733143, 49.19836154, 49.33305618, 47.07538656, 47.97287184,
       49.64445451, 48.8806736 , 47.68732102, 47.76346542, 48.40509836,
       49.69823237, 48.09531781, 48.19970781, 49.80156867]), array([49.08674416, 49.5775332 , 49.89585269, 49.10776683, 48.83579625,
       47.78008425, 49.16269753, 49.88911649, 48.92798302, 48.25636429,
       48.95033082, 49.40874874, 49.67345961, 48.65861185, 49.86661194,
       48.73255238, 49.51829917, 49.11745332, 49.39019209, 49.04845415,
       49.79435724, 48.03717925, 47.65807783, 48.67422156, 49.77912121,
       49.05006453, 48.18378044, 48.65486751, 49.84535565, 49.10420106,
       49.21970791, 49.63698604, 47.5983375 , 47.99581202, 48.78988778,
       49.85703155, 49.12630521, 49.47135395, 49.05658885, 49.81067882,
       43.56777386, 49.93893818, 49.169371  ]), array([45.8560583 , 49.02539197, 45.84917841, 47.66093447, 49.39612447,
       48.25813371, 47.28269043, 48.818984  , 47.52222284, 48.4339421 ,
       48.12328837, 46.97192215, 47.12331122, 49.6242468 , 48.50356129,
       47.8776187 , 49.20109453, 49.31308791, 49.59683889, 47.05198714,
       48.30608966, 49.15641117, 48.19449152, 46.15816621, 49.72204657,
       48.72303959, 49.6005961 , 49.01582651, 49.45904988, 49.48081973,
       49.36663171, 45.93446221, 48.74991219, 48.69836528, 49.21072249,
       49.38528921, 49.79486013, 47.56689964, 49.88202291, 44.86462898])]"
46,0.588,206,"[array([48.94773449, 48.49678219, 49.59275876, 49.15888257, 48.44619455,
       49.7084607 , 48.55530764, 49.36932552, 47.08827322, 48.99819906,
       49.92812675, 48.20326723, 49.28365452, 48.36506804, 49.71627265,
       46.42878465, 49.86034859, 49.43804768, 48.36696981, 49.25802552,
       49.37394312, 49.85718717, 49.60640106, 48.80641116, 49.1443418 ,
       49.00827174, 49.41790865, 49.58952878, 48.38426414, 48.80372176,
       49.43872368, 49.26083565, 49.44717272, 48.84549119, 49.57049563,
       49.81439419, 46.77450624, 47.706188  , 48.48141217, 48.38277483,
       49.46792336, 48.58424888, 49.26427772, 49.23935874]), array([49.67665562, 49.03372264, 49.25713712, 49.17753533, 49.24655561,
       48.88695785, 48.53954383, 48.09398214, 44.78806652, 49.42952092,
       49.48522914, 48.8421532 , 46.50243969, 49.70735373, 49.42989502,
       47.75532624, 49.03797727, 48.62230978, 49.56134458, 49.35748536,
       48.64343403, 49.23431385, 48.78531378, 49.03065201, 49.35263441,
       49.33253793, 49.69154254, 49.8030887 , 49.69731039, 45.53357692,
       48.75369179, 48.07177724, 47.95471683, 48.13531433, 49.27133791,
       49.41870739, 49.50013543, 49.00216498, 49.41293595]), array([49.0215449 , 46.77546351, 48.97042049, 49.39615135, 49.00127793,
       48.28214281, 48.03806589, 47.78825545, 49.04365603, 48.50519733,
       49.59972135, 49.28191422, 48.99078883, 48.57988354, 48.60465761,
       46.29139526, 48.50686374, 48.19216979, 49.91457446, 48.63333821,
       49.40743225, 49.6247745 , 49.70261393, 47.28481709, 47.04546699,
       48.5581172 , 49.83558838, 49.18388988, 46.62746457, 48.10312685,
       48.19741518, 49.10360554, 49.7313408 , 49.75019637, 48.74839911,
       49.36382621, 47.60898862, 49.55144098, 48.74948535, 49.09705916,
       48.9586725 , 48.33163897, 47.70033204]), array([49.74925942, 49.25319446, 48.16583426, 49.5810274 , 48.5567131 ,
       49.61324549, 49.81610322, 49.94402688, 45.99519135, 49.79526417,
       46.46100196, 48.06533068, 46.79972532, 49.15874487, 48.87390916,
       46.38103205, 48.17065711, 43.93417318, 49.46248619, 49.82415332,
       49.88066022, 47.70158852, 47.9323289 , 49.16719663, 49.35734879,
       48.82040216, 49.66807495, 49.91056731, 48.91150415, 49.51570454,
       48.96205241, 49.97712317, 49.20768929, 49.75278726, 48.82964969,
       48.79628012, 49.55202497, 49.29193285, 49.71885931]), array([49.05950338, 48.97176966, 49.66853446, 49.94605024, 49.75742571,
       48.48252849, 47.96370361, 48.69187174, 49.06409601, 47.85836465,
       47.12455432, 49.76420457, 49.35590571, 47.90960058, 48.45040191,
       48.77904998, 49.77696984, 49.04740283, 48.4362112 , 49.89282792,
       47.8068152 , 49.33856427, 49.06631291, 49.82188147, 48.57351264,
       48.95429209, 48.12201398, 48.97339991, 48.94441168, 47.5250324 ,
       49.48302357, 49.38959405, 49.86173667, 49.6394346 , 49.68169439,
       48.24927279, 49.84526558, 48.90886738, 49.38586529, 48.99063949,
       49.91391633])]"
48,0.612,194,"[array([49.28363613, 47.99167855, 48.96120105, 49.02721456, 47.59747233,
       49.89616194, 48.74998447, 49.07182455, 49.74837642, 49.66224654,
       49.76503039, 45.88212503, 49.29683148, 49.97728735, 48.51918216,
       49.06110726, 47.14644289, 49.76226986, 49.66482524, 47.57345707,
       49.44939594, 49.97644826, 47.88038462, 48.01725442, 48.60776535,
       47.59537993, 49.65595133, 48.73591443, 49.26073607, 48.96942912,
       48.61874993, 45.82918671, 48.34614838, 49.35744525, 48.25010878,
       47.56445904, 47.63044816, 48.49625101, 49.22506452, 49.19337821,
       49.80335885]), array([49.04708713, 49.46442154, 48.91390223, 48.17401933, 47.89126724,
       49.37716773, 48.43058701, 48.96981728, 49.80633355, 49.10436807,
       49.24888912, 49.62839785, 48.83463384, 48.91133152, 49.72720039,
       49.93470855, 49.12275236, 47.05663539, 49.73913563, 49.16734788,
       49.45128325, 49.3160537 , 47.26070704, 49.08668614, 48.58751605,
       48.5524763 , 48.190581  , 45.50434297, 48.6542023 , 49.63841035,
       48.34140739, 49.09769383, 46.90158792, 49.38211977, 46.64283135,
       48.59139411, 48.49192017, 48.97777849, 49.32299131, 49.61395917,
       48.65371244, 48.8804893 ]), array([49.4119573 , 49.7490442 , 49.59675549, 48.76714594, 49.51821863,
       49.13690258, 49.3466383 , 48.45001655, 49.84835787, 49.37796535,
       48.36823404, 49.41497094, 49.48834117, 48.3147295 , 49.11382241,
       49.40360154, 49.92630385, 49.80168253, 49.78428744, 49.4580162 ,
       49.65531295, 49.02787412, 48.0253929 , 49.45982777, 49.51702186,
       45.86699424, 48.86056301, 48.25643495, 49.4675092 , 49.53881297,
       49.67610958, 48.523949  , 49.67487962, 49.99785749, 49.8331201 ,
       48.58633583, 49.10228166, 49.11111173, 49.05029939]), array([46.81635004, 49.94254725, 49.55478052, 49.08615306, 47.92872856,
       48.63823079, 49.7442446 , 48.88560125, 48.76856979, 48.64602627,
       49.37743757, 48.47015042, 48.3826076 , 48.52292014, 49.61793532,
       48.13114234, 49.96256799, 46.33525739, 47.74449697, 49.41206307,
       49.1018495 , 49.51926861, 49.2719239 , 48.287326  , 49.89333864,
       46.55147198, 49.85156832, 49.36805499, 49.00732517, 48.24391588,
       45.74287716, 49.90648957, 49.87229011, 48.18248488, 49.51303391]), array([44.37673528, 45.83170258, 47.34536184, 49.64444349, 49.88475291,
       49.2985032 , 49.82384956, 49.80723434, 49.26466516, 47.90409909,
       49.76364776, 49.24533611, 49.26526843, 49.00197426, 47.89543135,
       49.04402793, 48.53980343, 49.33838003, 49.543127  , 49.43592167,
       44.19391044, 48.05673289, 49.25391468, 49.36524159, 49.15656357,
       46.33836961, 49.16758404, 45.19166054, 48.71147483, 49.29717589,
       48.92277882, 49.69612168, 49.73930723, 49.94790462, 49.08129773,
       49.20556906, 49.01532926])]"
50,0.658,171,"[array([49.38714868, 47.15879833, 48.85618914, 49.59358407, 48.98024162,
       49.59382061, 48.80970003, 48.58759778, 48.60616029, 49.32427982,
       48.99382458, 47.988691  , 49.80133328, 48.88567241, 49.90141485,
       48.88433378, 49.81934103, 48.24959047, 48.13556783, 49.81180862,
       48.13976209, 49.62585879, 48.88138256, 49.53625415, 48.86769889,
       49.21607076]), array([47.6617821 , 49.83000372, 48.27326301, 48.93788858, 49.23120168,
       48.59981391, 48.83164684, 49.64886997, 48.99064749, 49.81301331,
       48.27179562, 48.58471479, 48.77206565, 49.87839425, 49.47993046,
       47.08082748, 48.90453828, 49.2147273 , 49.13144007, 49.45230043,
       47.33146801, 48.18681151, 47.61875615, 49.03180005, 49.73098397,
       48.22404055, 48.44843957, 49.60803974, 48.79554725, 49.32168504,
       47.88912595]), array([49.57850511, 46.09950053, 48.99548872, 49.7787963 , 48.9310323 ,
       49.78311728, 49.88323306, 47.30733061, 48.69539797, 48.79023151,
       49.89140386, 49.40552381, 46.90283708, 46.85491742, 49.32776318,
       48.84207495, 49.66884445, 49.31264571, 48.6440611 , 48.24494505,
       46.82678661, 42.78876567, 49.66018864, 49.23910725, 47.01799425,
       49.07053323, 48.40068981, 49.03583997, 49.05580882, 49.67921456,
       47.55014143, 49.2677845 , 49.22908917, 49.53830056, 49.13243631,
       49.35945876, 49.69294882, 48.87738861]), array([48.72090512, 49.77699735, 48.76842906, 48.59303426, 49.83308786,
       49.16084105, 49.66799042, 48.63037241, 45.9824792 , 49.28665363,
       48.94895039, 48.5541017 , 49.10213316, 49.6032377 , 48.77997323,
       48.5822792 , 48.31507908, 49.68435093, 48.6570671 , 49.287661  ,
       47.14206578, 49.85576529, 49.04402348, 49.35011207, 48.84395875,
       49.66000165, 48.36493402, 49.67893541, 48.6560373 , 49.96391241,
       49.78715647, 49.72531776, 47.90744895, 47.11894734, 49.46966084,
       48.63528541, 48.85302111, 49.0280078 , 48.69125182, 49.31989348]), array([49.56865254, 49.98510954, 49.79090492, 49.47903779, 49.17802949,
       48.83079301, 48.65630791, 49.31738021, 48.21631109, 49.46107128,
       49.1700629 , 49.87825335, 49.46053426, 49.31896489, 49.49197272,
       49.75559881, 47.63205743, 48.91943701, 49.49535237, 48.52943229,
       49.18263878, 48.61552447, 49.92953692, 49.86715779, 49.29994594,
       47.96390805, 46.84165632, 49.56872482, 49.59590188, 48.27938745,
       49.42417618, 49.95816452, 49.63829985, 49.983539  , 49.20026742,
       48.84399774])]"
52,0.668,166,"[array([49.54463575, 48.38950711, 49.28770382, 48.49972401, 49.19087521,
       49.33240577, 49.30978748, 47.4762441 , 48.58669713, 48.14838364,
       49.35081875, 49.90598767, 49.53269421, 49.54763227, 49.50287695,
       49.2070941 , 49.71700086, 49.7803357 , 49.40750605, 49.41246893,
       47.77250192, 48.52214308, 48.76622373, 49.05820687, 49.54672943,
       48.98663599, 49.38222537, 48.48736435, 49.64870908, 48.31277902,
       49.61593134, 47.92213655]), array([49.25016375, 46.21611036, 49.72301184, 49.42251277, 49.42492361,
       49.79029233, 49.3836455 , 48.74626787, 47.9664822 , 49.2611654 ,
       49.31547107, 45.64958133, 49.74491709, 49.65750042, 49.78465907,
       49.55087999, 49.94345656, 48.26528468, 48.27374181, 47.71352346,
       48.62314107, 47.68998472, 49.90363047, 49.63537253, 49.58819933,
       48.74574276, 48.18820175, 49.02299365, 49.7039056 , 47.75723286,
       44.44583132, 48.89040584, 49.18832926, 49.19120279, 49.49019008,
       48.97005628]), array([48.95123228, 49.59940764, 49.48429955, 49.0549861 , 49.33697049,
       49.69275383, 49.81628292, 49.38566978, 49.04292126, 49.4031596 ,
       48.42021562, 48.92348838, 48.6712925 , 48.66296594, 47.09336758,
       49.05082199, 49.70353748, 49.65447854, 48.60310902, 49.40367153,
       49.16530434, 48.95121698, 49.99131206, 48.1897642 , 49.1443238 ,
       48.78219237, 46.0105922 , 49.45697345, 45.47382052, 49.7856619 ,
       48.82661631, 49.92346761]), array([48.47578496, 46.67615878, 49.32947159, 49.99995479, 49.89020619,
       49.62154944, 47.62032472, 47.5749713 , 47.31788286, 48.963367  ,
       48.06483137, 48.759448  , 49.90219352, 49.46522671, 49.58258055,
       49.23216701, 48.10482313, 49.03325405, 49.7023685 , 33.96377708,
       49.16496932, 42.19599498, 49.53651827, 49.80516942, 49.97071999,
       49.54098736, 48.42632725, 49.50492402, 47.2372577 , 49.6160755 ,
       49.365712  , 49.73680704, 46.04917691, 48.09827025, 49.49458555]), array([49.23265776, 49.79905233, 45.15409942, 49.90067758, 49.26857848,
       49.10856636, 47.08561054, 47.39870132, 48.85389933, 48.79256474,
       48.08401948, 49.71193502, 49.65914621, 48.26989501, 49.70776513,
       48.97499366, 49.45601618, 48.63777299, 49.94977368, 49.03620752,
       48.1505141 , 48.1470363 , 49.02978958, 48.67677675, 49.36715568,
       49.19198518, 49.52388396, 49.67979324, 49.40753247, 49.09677372,
       49.93982765])]"
54,0.69,155,"[array([48.94082299, 46.55212348, 49.56479109, 49.2318417 , 49.30964001,
       49.65078252, 49.98174869, 48.3539598 , 48.94738892, 49.65697816,
       47.57283616, 48.96385724, 47.67017226, 49.48579192, 48.44259447,
       49.62411069, 49.8563564 , 49.93455751, 46.44377957, 49.88466601,
       49.1992668 , 46.6022377 , 49.84868264, 49.48976473, 47.28452742,
       49.26039331, 49.43998464, 48.39242157, 49.57169529]), array([47.43292613, 44.15880027, 47.63120165, 48.98568215, 45.72125217,
       49.05330764, 46.91880646, 49.92463258, 46.82214623, 48.36226414,
       48.77251829, 49.84401734, 49.3738972 , 49.47823421, 49.69313741,
       49.26431285, 49.56734183, 49.17657912, 46.94517497, 49.3046762 ,
       49.70272415, 46.18183512, 49.03192997, 49.25363146, 48.71163426,
       48.67595611, 49.33927161, 48.17861334, 48.9249013 , 49.90231894,
       48.18437828, 49.63835162, 49.74236653, 49.69137566]), array([49.38482494, 48.14910481, 49.3679818 , 48.72559466, 49.44508082,
       49.15207695, 48.75756611, 49.26033279, 49.05162057, 49.35403539,
       49.46886272, 49.03081483, 49.48317225, 49.47538346, 48.9647229 ,
       48.49502602, 49.9823221 , 47.50480174, 49.94262324, 47.64060741,
       49.77777581, 49.51099088, 49.5057351 , 47.00708167, 48.65064595,
       48.32100023, 49.46517186, 49.7845492 , 49.58015391, 49.63064157,
       49.48820781]), array([49.07559114, 48.45134224, 49.49731421, 48.36790293, 49.42489461,
       48.68783484, 49.57814364, 49.53858968, 46.63288031, 49.11023292,
       48.09895772, 47.22701753, 48.55524714, 49.59108867, 49.44534158,
       49.73897703, 49.85309112, 49.53843438, 49.52674274, 46.83213702,
       46.11758308, 49.641949  , 48.16431418, 49.48982393, 48.28677733,
       48.47673573, 49.13825741, 48.92970138, 49.12533682, 49.67579586,
       46.72361301, 48.8785733 , 49.20982315]), array([47.92833902, 49.17230488, 49.42757988, 48.12158176, 49.1515389 ,
       49.03148452, 49.06742617, 49.47921643, 49.57789543, 49.83366786,
       48.58006949, 49.71562728, 48.74270035, 45.60416742, 49.3338598 ,
       49.57180105, 49.14990783, 49.53345392, 49.59619825, 49.64201639,
       48.68198682, 48.09208623, 49.39253305, 48.50249937, 48.42941066,
       49.28942878, 49.64893252, 46.78846304])]"
56,0.678,161,"[array([49.49650158, 49.7543457 , 47.29198018, 49.61307568, 48.75806774,
       49.35145808, 46.15749295, 48.40153048, 49.4007446 , 48.92632512,
       49.93061277, 47.41053719, 48.41439649, 48.74050828, 48.44476335,
       48.56538648, 47.8674703 , 48.01664535, 49.3541062 , 47.03664067,
       49.65676457, 49.87489461, 48.93371232, 46.9905308 , 49.58048261]), array([49.02981262, 48.68347716, 46.87992319, 48.69164951, 49.68395517,
       47.50424958, 49.35204678, 49.36004149, 49.05328042, 49.59661062,
       46.84525859, 49.59740201, 48.12376819, 48.87561109, 49.13811384,
       49.04384215, 49.48864529, 48.64494259, 49.91901541, 49.17733246,
       47.60757706, 47.8972225 , 48.87667854, 48.48251225, 49.52448827,
       48.99908248, 49.7023704 , 46.07314823, 49.5256706 , 48.08182136,
       49.98366892, 49.9674106 , 49.35241372, 49.41825696, 49.14599544,
       49.67325614]), array([49.17405386, 49.03317779, 47.24267125, 49.94328588, 49.33084184,
       48.27996205, 49.59672977, 48.56305553, 49.66016151, 47.40718764,
       49.23191997, 48.39385632, 49.80935766, 49.32073352, 49.37536104,
       49.6733109 , 49.70835679, 49.76819438, 48.37715998, 48.50027691,
       49.14215329, 43.68298878, 48.28849028, 48.9555968 , 49.5210971 ,
       49.19213056, 49.92427009, 48.66000249, 49.1880228 , 48.76074237,
       49.22084678, 49.67244814, 49.32265322, 49.62182091, 49.8811873 ,
       49.98856556]), array([48.85503159, 49.46866843, 49.92791647, 49.2709128 , 49.4885959 ,
       49.2695816 , 49.81270658, 49.82931442, 48.73053451, 48.40290922,
       48.45744857, 47.49128164, 49.01756401, 49.63028483, 49.58826739,
       48.55704052, 49.97313318, 49.2949562 , 49.6866319 , 48.01195587,
       49.84035192, 49.93646559, 49.26037576, 49.03182599, 49.60847844,
       49.8531383 , 49.06460141, 49.18063228, 49.88746492, 48.65375309,
       49.90741881]), array([49.28081441, 49.24068107, 48.87402385, 49.04773761, 48.41391392,
       48.6281441 , 49.15884741, 48.24089505, 47.46130861, 49.48643733,
       48.24122345, 49.90883015, 48.62877196, 47.68881962, 48.36949948,
       48.42966998, 49.09370037, 49.77142225, 48.94900513, 49.59515453,
       47.06054084, 49.63898206, 49.40595452, 48.99682311, 49.22446624,
       49.97804215, 49.9890369 , 49.72076526, 49.76370207, 48.79311021,
       49.2391819 , 49.42846529, 48.89527817])]"
58,0.708,146,"[array([47.83263583, 49.11589884, 48.57879996, 49.66761975, 49.57611593,
       49.40952925, 49.00806058, 49.68269859, 48.96894675, 49.66654699,
       48.7661176 , 49.66705731, 49.9775611 , 49.06355459, 48.23824715,
       49.78161426, 49.37206128, 49.32877462, 49.4095474 , 46.80979608,
       49.20922264, 48.82972383, 47.75580195, 49.12084877, 45.83998175,
       48.8272087 , 48.93185513]), array([48.70676673, 49.81953779, 42.67147811, 49.70239696, 49.9105648 ,
       47.38866463, 48.92559291, 49.94843245, 48.76666506, 48.40427306,
       47.94337252, 48.81142852, 49.93451237, 49.25605988, 47.23102338,
       49.02179641, 47.7669777 , 49.44930368, 47.54030735, 48.70673328,
       49.47498823, 48.51547422, 49.39191296, 47.76511739, 49.2044471 ,
       49.66106833, 49.66149647, 48.52187958, 48.60587176, 48.64080504,
       49.26550269]), array([49.63564122, 48.92558611, 49.13710772, 49.56775223, 45.51386296,
       48.58448594, 48.98749579, 49.86894976, 48.46618109, 48.15568847,
       48.28026733, 49.9149002 , 49.18498652, 49.7333829 , 49.56908005,
       47.06810445, 48.71870374, 49.6245465 , 49.3401178 , 48.88172624,
       49.41079813, 49.46264687, 48.7450494 , 47.07115453, 49.27659273,
       49.98273097, 49.47012907, 48.93964864, 49.78090453, 49.69851484,
       49.4597538 , 49.99163195, 45.94166365, 47.75103582, 49.4791141 ]), array([49.62973786, 49.74893366, 48.38239449, 49.4736728 , 45.11473255,
       48.13827754, 48.94679318, 47.27248785, 49.90956216, 49.55874904,
       48.62066996, 48.04463655, 48.29377367, 49.6664596 , 48.02321578,
       49.69970711, 48.31927118, 49.64651866, 49.51607325, 48.784814  ,
       47.41229607, 48.57887729]), array([49.47355346, 48.71733768, 48.58107144, 48.13781393, 49.48878856,
       49.02495693, 49.61774377, 48.23362247, 49.25115054, 49.36265305,
       47.25436266, 47.61004393, 48.8421915 , 49.25148604, 46.58512212,
       49.9078626 , 48.08669724, 49.89318966, 49.1383763 , 49.7923887 ,
       48.77442319, 49.34904906, 48.71857542, 47.84875138, 49.58826477,
       49.82058201, 49.75768662, 49.46053006, 49.42570898, 47.13633323,
       49.98303066])]"
