angles,ipr,los_count,distance_cpa
64,0.934,33,"[array([48.69607772, 49.72448093, 47.59313677, 46.23792857, 49.30768655,
       46.94917027]), array([49.14386293, 48.91719187, 48.2706954 , 45.37460735]), array([49.25510263, 49.61916962, 49.26974207, 46.25773861, 47.47943601,
       47.47652777, 47.86122447, 49.07430283, 49.44362987]), array([48.88486249, 49.58781416, 48.92498624, 48.90743219, 49.2836021 ,
       49.55433798, 48.73516662, 48.39893591, 49.20074259, 49.6259283 ,
       47.35841774]), array([49.25343783, 48.7796975 , 49.84004423])]"
66,0.934,33,"[array([49.7538373 , 43.11897726, 49.91281988, 48.69167289, 49.94826203,
       49.33688552, 48.96426099]), array([49.5476986 , 49.70378237, 48.94938768, 48.99195257, 49.87486938,
       48.8721107 ]), array([49.35620967, 47.79439777, 48.88591712, 49.82324885, 45.63970291,
       49.55948122, 47.76978588]), array([49.29154452, 49.15740234, 49.97415549, 47.35667341, 46.01994944,
       48.77877055]), array([49.17850309, 48.96922911, 48.91756001, 47.14856441, 48.25749864,
       48.93780406, 49.82414315])]"
68,0.93,35,"[array([48.99876889, 49.48619729, 49.37467833, 49.63984797, 49.92774585,
       49.69011275, 48.88152806]), array([45.02837414, 48.99082027]), array([48.35790341, 48.31535414, 49.76303258, 49.26674757, 49.03657029,
       49.4290384 , 49.68224684, 49.49845041, 48.48758805]), array([47.62519909, 49.22084805, 49.96493369, 47.42008615, 49.6942275 ,
       49.9650368 , 45.33553624, 48.92917108]), array([49.85976648, 49.18874594, 48.03270773, 48.5962658 , 49.32246439,
       47.99998625, 48.55029802, 48.80009821, 45.69600456])]"
70,0.916,42,"[array([44.9125781 , 48.44542508, 49.28946875, 47.22961103, 49.64638538,
       46.51790125, 48.0975465 , 49.83575418, 49.01748084]), array([49.27465717, 45.85091417, 45.43121224, 49.86606274, 48.89488588,
       49.91198387, 48.61619733, 49.61432403, 48.53615884, 49.32470504]), array([42.06774619, 49.02354172, 48.96115332, 49.55183884, 48.06082411,
       49.48822837, 49.13122506]), array([49.09510436, 48.911174  , 48.47306173, 48.53989977, 47.95944589,
       47.5892939 , 48.18104428, 49.42209573]), array([47.12161698, 49.65678353, 48.46530016, 46.25155183, 48.70203891,
       49.18794433, 47.51870218, 49.20168996])]"
72,0.938,31,"[array([48.92064997, 38.38190833, 49.08224002, 49.69283953, 48.69026516,
       49.20057787]), array([49.53286451, 48.91764189, 46.98152597, 49.25066119, 47.12299493,
       48.8617384 , 48.3490896 , 47.57093853]), array([48.99381239, 48.6661647 , 44.91322378, 49.42946347]), array([49.62206823, 49.67661862, 46.52688295, 48.95287372, 47.87010456,
       45.81939504, 49.01930468, 46.92901568]), array([45.87618126, 45.40824952, 49.90903345, 49.23791935, 47.93211265])]"
74,0.908,46,"[array([47.93240213, 49.38382357, 48.10669556, 49.10977797, 47.1999961 ]), array([46.24803373, 47.65854271, 49.30048279, 49.79884923, 49.91961092,
       49.31963663, 46.17089541, 49.62724424, 47.2752014 ]), array([49.40487729, 48.31809988, 48.64958629, 47.89938979, 49.18847018,
       49.61081987, 48.35277883, 47.5095981 , 49.91027417, 46.66048472,
       48.05135673, 46.67370537, 48.05434732, 45.96163416]), array([49.07554656, 48.76057354, 48.44101028, 47.9551217 , 47.22476015,
       49.68651815, 33.37583894, 49.9665544 ]), array([49.86287321, 48.71586127, 47.18285677, 49.76759373, 49.63157787,
       49.62818616, 49.30763209, 48.47816329, 47.75970166, 48.27475439])]"
76,0.914,43,"[array([48.24202598, 49.50911437, 47.92993051, 49.45764189, 48.06825086,
       48.61164929, 48.89168687, 46.75708037, 47.13983533]), array([46.59452381, 49.91766899, 46.86900501, 48.55115699]), array([48.40631494, 48.2043646 , 46.97792257, 49.2327239 , 49.55104663,
       49.23730231, 49.41763577]), array([49.46860266, 44.37816896, 49.92815195, 45.34147099, 49.88548176,
       49.78669   , 48.74349457, 49.38659611, 48.6444366 , 47.30752237,
       48.38547769, 49.54402443, 49.60833151, 49.73008692, 48.93580647,
       47.50638492]), array([49.05369187, 47.61011741, 45.19270126, 49.40042605, 49.20160518,
       47.52251059, 49.54061191])]"
78,0.902,49,"[array([47.21778035, 49.29303958, 46.99912571, 49.26878768, 49.88905272,
       48.46279476, 48.85331266, 49.92369163, 49.59618448, 49.9341796 ,
       46.5157348 , 49.896539  ]), array([44.83066701, 49.23240258, 49.73167809, 48.34453692, 49.52191008,
       47.26923642, 46.38503383, 48.95292748]), array([49.06153171, 49.9707029 , 45.75149639, 49.56665813, 46.50359745,
       49.44389944]), array([49.05146848, 48.76601121, 47.48833127, 49.13730867, 48.83216386,
       48.95713536, 48.95316904, 49.82032817, 48.81874814, 49.45309061,
       48.08937229, 48.63402711, 48.07043723, 47.66701275, 45.98396571,
       49.09991983]), array([49.71646883, 49.81178478, 49.7840263 , 49.74952599, 48.45346574,
       48.12233101, 46.23686121])]"
80,0.914,43,"[array([49.10475499, 47.45082283, 48.36153135, 49.81351197, 49.56780216,
       49.00566159, 48.86842493, 49.92293557, 49.19615017]), array([49.39094882, 49.36549669, 49.92784407, 49.67335594, 46.36829556,
       49.30737487, 42.6472184 , 49.6109102 , 48.27883831, 49.7892359 ]), array([49.41754854, 49.28883047, 44.66658147, 49.30839827, 48.85048407,
       49.93744277, 47.03264266, 49.80994139, 46.50984468]), array([49.62039268, 48.63649445, 49.78493089, 47.74000548, 49.45959272,
       49.7608324 , 47.29247999, 49.28767274]), array([49.55080691, 49.92770727, 49.83583129, 49.76392789, 49.36281741,
       49.37617435, 49.36814803])]"
82,0.924,38,"[array([48.96813273, 46.91062317, 47.85262692, 48.91352158, 49.87553536,
       48.44570886]), array([49.89960762, 48.10708399, 46.11711254, 49.89885699, 47.77480819,
       48.79687742, 49.56870321, 46.81882976, 49.83679518, 47.63903511]), array([47.78480877, 49.96666205, 48.85455639, 49.49320706, 49.06485517,
       48.49128323, 49.23800273, 49.93246841]), array([42.53824988, 49.67086697, 48.82370329, 48.15655401]), array([49.20271423, 49.29830265, 49.781212  , 49.68705225, 49.74542361,
       48.52697862, 45.90362316, 46.92587732, 42.48846786, 48.02255421])]"
